Prospect_ID,External_ID,EPA_Facility_ID,Account_Name,Account_Site,Parent_Company,Parent_Ownership_Pct,Industry_Sector,NAICS_Code,City,State,ZIP_Code,Address,County,Latitude,Longitude,Total_Direct_Emissions_mtCO2e,Operational_Scale_Band,Target_Decision_Maker_Role,Secondary_Decision_Maker_Role,Decision_Maker_Data_Type,Campaign_Segment,Suggested_Owner,Account_Research_Status,Contact_Research_Status,Qualification_Notes,Facility_Source_URL,Parent_Company_Source_URL,Source_Dataset,Source_As_Of_Date,Research_Date,State_Points_Reference,Sector_Points_Reference,Scale_Points_Reference,Data_Quality_Points_Reference,Viability_Points_Reference,Lead_Score_Reference,Lead_Rank_Reference,Lead_Priority_Reference
NE-146,GHGRP-1001298,1001298,"Berkshire Power - Agawam, MA",Berkshire Power,BERKSHIRE POWER CO,100.0,Power Plants,221112,Agawam,MA,01001,36 MOYLAN LANE,Hampden,42.0476,-72.6478,27806.744,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,10,10,0,45,146,Low
NE-147,GHGRP-1000665,1000665,"Potter - Braintree, MA",Potter,BRAINTREE ELECTRIC LIGHT DEPARTMENT,100.0,Power Plants,221112,Braintree,MA,02184,150 POTTER ROAD,Norfolk,42.235,-70.9672,18346.996,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,10,10,0,45,147,Low
NE-148,GHGRP-1009167,1009167,"Dartmouth Power - Dartmouth, MA",Dartmouth Power,SAPPHIRE POWER HOLDINGS LLC,100.0,Power Plants,221112,Dartmouth,MA,02747,1 ENERGY RD.,Bristol,41.6728,-70.9989,17607.882,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,10,10,0,45,148,Low
NE-149,GHGRP-1001021,1001021,"Stony Brook - Ludlow, MA",Stony Brook,MASSACHUSETTS MUNICIPAL WHOLESALE ELECTRIC CO,90.76,Power Plants,221112,Ludlow,MA,01056,327 MOODY ST,Hampden,42.1977,-72.5103,17081.006,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,10,10,0,45,149,Low
NE-150,GHGRP-1005731,1005731,"Pittsfield Generating - Pittsfield, MA",Pittsfield Generating,PITTSFIELD GENERATING CO LP,100.0,Power Plants,221112,Pittsfield,MA,01201,235 MERRILL ROAD,Berkshire,42.4564,-73.2181,10630.904,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,10,10,0,45,150,Low
NE-151,GHGRP-1001296,1001296,"JGT2 Cogen - Jay, ME",JGT2 Cogen,PIXELLE SPECIALTY SOLUTIONS LLC,100.0,Power Plants,221112,Jay,ME,04239,GATE 15 300 RILEY ROAD,Franklin,44.506,-70.242,56678.95,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,5,15,10,0,42,151,Low
NE-152,GHGRP-1001615,1001615,"William F Wyman - Yarmouth, ME",William F Wyman,NEXTERA ENERGY INC,100.0,Power Plants,221112,Yarmouth,ME,04096,677 COUSINS ST,Cumberland,43.75,-70.1569,52726.078,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,5,15,10,0,42,152,Low
NE-153,GHGRP-1001181,1001181,"Newington - Newington, NH",Newington,GRANITE SHORE POWER LLC,100.0,Power Plants,221112,Newington,NH,03801,165 GOSLING RD,Rockingham,43.0974,-70.7834,48367.93,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,10,10,0,41,153,Low
NE-154,GHGRP-1010343,1010343,"Hartford Hospital Cogeneration Facility - Hartford, CT",Hartford Hospital Cogeneration Facility,CARTIER ENERGY LLC,100.0,Power Plants,221330,Hartford,CT,06106,19 Jefferson St,Hartford County,41.7554,-72.67721,39790.698,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,10,10,0,41,154,Low
NE-155,GHGRP-1001469,1001469,"Montville - Uncasville, CT",Montville,ARCLIGHT ENERGY PARTNERS FUND VII LP,100.0,Power Plants,221112,Uncasville,CT,06382,74 LATHROP ROAD,New London,41.4281,-72.1019,38782.476,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,10,10,0,41,155,Low
NE-156,GHGRP-1010109,1010109,"Hartford Steam - Columbus Plant - Hartford, CT",Hartford Steam - Columbus Plant,CARTIER ENERGY LLC,100.0,Power Plants,221330,Hartford,CT,06103,60 Columbus Blvd,Hartford County,41.76182,-72.67019,31798.18,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,10,10,0,41,156,Low
NE-157,GHGRP-1005996,1005996,"New Haven Harbor Station - New Haven, CT",New Haven Harbor Station,ARCLIGHT ENERGY PARTNERS FUND VII LP,100.0,Power Plants,221112,New Haven,CT,06512,600 Connecticut Avenue,New Haven,41.2836,-72.9042,28840.559,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,10,10,0,41,157,Low
NE-158,GHGRP-1000538,1000538,"Waterbury Generation - Waterbury, CT",Waterbury Generation,MPH WATERBURY LLC,100.0,Power Plants,221112,Waterbury,CT,06708,725 BANK ST,New Haven,41.5444,-73.0416,21363.17,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,10,10,0,41,158,Low
NE-159,GHGRP-1000730,1000730,"Schiller - Portsmouth, NH",Schiller,GRANITE SHORE POWER LLC,100.0,Power Plants,221112,Portsmouth,NH,03801,400 GOSLING RD,Rockingham,43.0978,-70.7842,687.738,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,10,10,0,41,159,Low
NE-160,GHGRP-1006174,1006174,"BUCKSPORT GENERATION LLC - Bucksport, ME",BUCKSPORT GENERATION LLC,AIM Development USA LLC,100.0,Power Plants,221112,Bucksport,ME,04416,30 Generation Lane,Hancock County,44.576944,-68.805556,9333.708,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,5,10,10,0,37,160,Low
